STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DZA,Algeria,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,0.4131,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,External value (reported by FAOSTAT or another international agency),X,Figure from international organizations,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DZA,Algeria,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,0.4131,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DZA,Algeria,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.4131,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DZA,Algeria,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,0.4131,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DZA,Algeria,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.4131,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DZA,Algeria,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,0.4131,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DZA,Algeria,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,0.4131,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DZA,Algeria,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,0.4131,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DZA,Algeria,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,0.4131,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,0.425,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,External value (reported by FAOSTAT or another international agency),X,Figure from international organizations,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,0.4162,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,0.4074,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,0.3986,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2004,0.3898,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2005,0.381,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,External value (reported by FAOSTAT or another international agency),X,Figure from international organizations,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,0.3816,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,0.3822,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,0.3828,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,0.3834,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,0.384,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,External value (reported by FAOSTAT or another international agency),X,Figure from international organizations,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.383,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,0.382,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,0.381,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,External value (reported by FAOSTAT or another international agency),X,Figure from international organizations,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,0.3756,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,External value (reported by FAOSTAT or another international agency),X,Figure from international organizations,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,0.3756,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.3756,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,0.3756,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.3756,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,0.3756,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,0.3756,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,0.3756,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,0.3756,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,0.458,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,External value (reported by FAOSTAT or another international agency),X,Figure from international organizations,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,0.4448,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,0.4316,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,0.4184,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2004,0.4052,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2005,0.392,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,External value (reported by FAOSTAT or another international agency),X,Figure from international organizations,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,0.381,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,0.37,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,0.359,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,0.348,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,0.337,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,External value (reported by FAOSTAT or another international agency),X,Figure from international organizations,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.333,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,0.329,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,0.325,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,External value (reported by FAOSTAT or another international agency),X,Figure from international organizations,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,0.3176,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,External value (reported by FAOSTAT or another international agency),X,Figure from international organizations,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,0.3176,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
